"","Lineage code","Ancestor code","Start date","End date","Species in lineage"
"1","N1",NA,70.6,69.2,"Muricohedbergella holmdelensis"
"2","N101","N76",60.8,60.2,"Morozovella praeangulata-Morozovella angulata"
"3","N102","F8265",56.409668474535,56.2,"Acarinina subsphaerica"
"4","N103","N102",56.2,55.7,"Acarinina mckannai-Acarinina soldadoensis"
"5","N104","N103",55.7,55.45,"Acarinina esnehensis"
"6","N106","N104",55.45,55.4,"Acarinina sibaiyaensis"
"7","N109","N103",55.7,52.6,"Acarinina soldadoensis"
"8","N110","F4553",50.3458342018134,49.55,"Acarinina interposita-Acarinina pentacamerata"
"9","N112","F2792",42.4918825255637,41.6,"Acarinina pentacamerata-Acarinina collactea"
"10","N115","F7868",52.4536954157923,51.6,"Acarinina soldadoensis"
"11","N117","F7620",51.063370714159,50.8,"Acarinina soldadoensis"
"12","N119","F97",43.9669820049754,43.2,"Acarinina alticonica-Acarinina pseudosubsphaerica"
"13","N122","F49949",2.12614257229492,2,"Globorotalia scitula"
"14","N125","F4211",56.7894976220117,56.2,"Acarinina nitida"
"15","N126","F5783",39.4344017526096,39,"Acarinina coalingensis-Acarinina primitiva"
"16","N128","F3312",55.3065161546739,54.6,"Acarinina esnaensis-Acarinina wilcoxensis"
"17","N13","N5",55.88,48.7,"Globanomalina australiformis"
"18","N130","N128",54.6,53.2,"Acarinina pseudotopilensis"
"19","N131","F6537",49.7106282408931,47.25,"Acarinina pseudotopilensis"
"20","N133","F992",44.8264947815379,44.65,"Acarinina boudreauxi-Acarinina bullbrooki"
"21","N136","N131",47.25,45,"Acarinina praetopilensis-Acarinina mcgowrani"
"22","N137","N136",45,44.5,"Morozovelloides bandyi-Morozovelloides coronatus-Morozovelloides crassatus"
"23","N139","F57757",44.3557291739178,44,"Morozovelloides bandyi-Morozovelloides coronatus-Morozovelloides crassatus"
"24","N142","N136",45,44.35,"Acarinina praetopilensis"
"25","N144","F8560",42.0085403975919,41.7,"Acarinina praetopilensis-Acarinina topilensis"
"26","N145","F8613",41.378816612014,41,"Acarinina topilensis"
"27","N149","N126",39,37.2,"Dentoglobigerina galavisi"
"28","N15","F90252",40.5172123244249,40,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"29","N150","F63481",23.8067314752553,22,"Paragloborotalia pseudokugleri-Paragloborotalia kugleri"
"30","N193bis","F65941",35.6130691677728,30.5,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"31","N152","F24989",13.2892442114378,13.1,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"32","N156","F63177",11.8906977827637,10.8,"Paragloborotalia continuosa"
"33","N157","N156",10.8,8,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"34","N160","F58661",7.26400693137664,5.7,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"35","N163","N149",37.2,34.4,"Dentoglobigerina galavisi"
"36","N165","F18913",32.8817268294352,32.7,"Dentoglobigerina sp-Dentoglobigerina galavisi-Dentoglobigerina tapuriensis"
"37","N166","F21108",32.100110056,32.1,"Dentoglobigerina tapuriensis"
"38","N168","F20742",26.9254804087407,25.5,"Dentoglobigerina sellii"
"39","N17","F90425",38.030204879053,37.3,"Turborotalia pomeroli-Turborotalia increbescens-Turborotalia cerroazulensis"
"40","N171","F19276",32.545515310769,32.5,"Dentoglobigerina galavisi"
"41","N172","F20195",31.0304684737319,29.5,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"42","N175","F19192",32.4235033868509,27.3,"Dentoglobigerina galavisi"
"43","N177","N175",27.3,27.2,"Dentoglobigerina galavisi"
"44","N179","N175",27.3,24.1,"Dentoglobigerina larmeui"
"45","N18","F89272",35.1496319700219,34.5,"Turborotalia pomeroli-Turborotalia cerroazulensis"
"46","N182","N2",64.9,62.3,"Parasubbotina aff_pseudobulloides-Parasubbotina varianta"
"47","N184","N182",62.3,60.5,"Parasubbotina varianta"
"48","N186","F68385",57.5455955868173,55.5,"Parasubbotina varianta"
"49","N187","N186",55.5,55.2,"Parasubbotina varianta"
"50","N188","N187",55.2,54.5,"Parasubbotina varianta"
"51","N190","N187",55.2,53.5,"Globorotaloides quadrocameratus"
"52","N191","N188",54.5,46.15,"Paragloborotalia griffinoides"
"53","N193","N191",46.15,37.2,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"54","N195","F64776",29.8885371490242,29.8,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"55","N198","N2",64.9,64.87,"Muricohedbergella monmouthensis"
"56","N199","N190",53.5,44.5,"Globorotaloides quadrocameratus"
"57","N2","N256",64.95,64.9,"Muricohedbergella monmouthensis"
"58","N201","N199",44.5,30.4,"Globorotaloides eovariabilis"
"59","N203","N295",15.8,13.8,"Globorotaloides hexagonus"
"60","N206","N190",53.5,43.4,"Globorotaloides suteri-Catapsydrax unicavus"
"61","N207","F11628",40.6153757334617,37.9,"Catapsydrax howei"
"62","N21","F88942",33.5024585744995,32.9,"Turborotalia increbescens-Turborotalia ampliapertura"
"63","N210","F44332",41.914703181705,39.4,"Globorotaloides suteri-Catapsydrax unicavus"
"64","N212","F12125",27.5013471003994,27.5,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"65","N215","F67569",54.9712740043238,51.5,"Parasubbotina inaequispira"
"66","N217","F67759",50.5232791301375,49.25,"Parasubbotina inaequispira"
"67","N218","N217",49.25,48.1,"Parasubbotina eoclava"
"68","N220","N218",48.1,47.2,"Clavigerinella eocanica"
"69","N221","N220",47.2,44.6,"Clavigerinella eocanica"
"70","N223","N221",44.6,43.7,"Clavigerinella caucasica-Hantkenina singanoae-Hantkenina mexicana-Hantkenina lehneri-Hantkenina liebusi"
"71","N225","N223",43.7,41.3,"Hantkenina liebusi-Hantkenina dumblei"
"72","N227","N225",41.3,37.5,"Hantkenina dumblei-Hantkenina compressa-Hantkenina primitiva"
"73","N23","F62775",20.8785728128953,18.8,"Paragloborotalia continuosa"
"74","N231","N217",49.25,47.55,"Parasubbotina inaequispira"
"75","N232","N231",47.55,45.25,"Parasubbotina griffinae"
"76","N235","N231",47.55,46.4,"Parasubbotina inaequispira"
"77","N237","F48843",46.1725199487619,43.95,"Guembelitrioides nuttalli"
"78","N239","N237",43.95,43.9,"Globigerinatheka subconglobata"
"79","N240","N239",43.9,43.85,"Globigerinatheka subconglobata"
"80","N241","F30807",39.4262307334348,38,"Globigerinatheka mexicana"
"81","N244","N240",43.85,43.75,"Globigerinatheka subconglobata"
"82","N246","F31183",43.163063265291,43,"Globigerinatheka subconglobata"
"83","N248","F29972",38.6837553653377,38.4,"Globigerinatheka index"
"84","N25","N23",18.8,18.3,"Globorotalia praescitula-Globorotalia zealandica"
"85","N251","N239",43.9,43.75,"Globigerinatheka kugleri"
"86","N253","F29631",42.1781570159719,40.3,"Globigerinatheka curryi-Globigerinatheka euganea"
"87","N256","N1",69.2,64.95,"Muricohedbergella monmouthensis"
"88","N257","N256",64.95,64.8,"Eoglobigerina eobulloides"
"89","N259","N257",64.8,63.7,"Subbotina trivialis"
"90","N26","F42548",15.4319804050401,15.15,"Globorotalia praescitula-Globorotalia zealandica"
"91","N261","F81312",62.2150975317283,61.2,"Subbotina trivialis"
"92","N262","F80400",55.9400190938963,55.6,"Subbotina trivialis-Subbotina triangularis"
"93","N264","F79275",49.7167128294054,49.55,"Subbotina roesnaesensis"
"94","N265","N264",49.55,48.4,"Subbotina roesnaesensis"
"95","N267","F76627",47.4685026099649,45.7,"Subbotina eocaena"
"96","N269","F76727",43.3561350049521,42.8,"Subbotina eocaena"
"97","N27","F39580",6.91107120638911,5.3,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"98","N271","F76304",34.7086045961687,33.4,"Subbotina eocaena"
"99","N273","N271",33.4,32.9,"Subbotina sp1"
"100","N276","N265",48.4,47.55,"Subbotina roesnaesensis"
"101","N278","F29170",32.1842137721018,30.5,"Subbotina roesnaesensis-Globigerina officinalis"
"102","N279","F16129",28.6019192589284,27.6,"Ciperoella ciperoensis-Ciperoella fariasi"
"103","N281","N278",30.5,30.2,"Globigerina officinalis-Globoturborotalita occlusa-Globigerina praebulloides"
"104","N283","N281",30.2,28.9,"Globigerina officinalis-Globoturborotalita occlusa-Globigerina praebulloides"
"105","N285","F47368",26.4885316079709,25,"Globoturborotalita occlusa-Globigerina praebulloides"
"106","N286","N285",25,23.2,"Globoturborotalita occlusa-Globigerina praebulloides"
"107","N291","N285",25,21.5,"Globigerina eamesi"
"108","N292","F9258",0.774665883204434,0.3,"Beella praedigitata-Beella digitata"
"109","N295","N998",26.3,15.8,"Globorotaloides eovariabilis"
"110","N298","F32257",12.2077547747898,10.2,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"111","N3","F26811",63.7880565827306,62,"Muricohedbergella holmdelensis-Globanomalina archeocompressa-Globanomalina planocompressa"
"112","N30","N32",14.8,14.6,"Globorotalia archeomenardii"
"113","N300","F32677",6.88266809638357,3.8,"Globigerinella siphonifera"
"114","N301","F31529",1.73704497741535,0.3,"Globigerinella calida"
"115","N305","N261",61.2,58.7,"Subbotina cancellata"
"116","N306","F81935",55.5390962291113,55.4,"Subbotina velascoensis"
"117","N308","N306",55.4,54.5,"Subbotina hornibrooki"
"118","N310","F78528",39.8170621975581,38.5,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"119","N314","N308",54.5,44.15,"Globoturborotalita bassriverensis"
"120","N315","F90725",18.2286983340001,4.5,"Turborotalita carcoselleensis-Turborotalita praequinqueloba-Turborotalita quinqueloba"
"121","N318","N314",44.15,42.4,"Globoturborotalita bassriverensis"
"122","N319","N318",42.4,34.5,"Globoturborotalita ouachitaensis"
"123","N32","N26",15.15,14.8,"Globorotalia praescitula"
"124","N322","F46635",32.6688335064076,30.3,"Globoturborotalita martini"
"125","N324","F48464",24.2192271711072,23.8,"Globoturborotalita woodi"
"126","N325","N324",23.8,22.7,"Globoturborotalita brazieri"
"127","N326","N325",22.7,21,"Globigerinoides subquadratus"
"128","N327","F37797",8.63453750216402,7.5,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"129","N329","F37484",3.77634080136983,3.3,"Globigerinoides obliquus"
"130","N332","N326",21,17.5,"Globigerinoides subquadratus"
"131","N334","F38599",15.5644921594812,15.1,"Globigerinoides subquadratus-Globigerinoides diminutus"
"132","N336","F48376",23.4265066249541,22.5,"Globoturborotalita woodi"
"133","N337","F85479",17.3840898749529,17,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"134","N339","F86357",3.98049996002384,3.3,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"135","N34","F52981",13.9905199223175,10.3,"Globorotalia praemenardii-Globorotalia menardii"
"136","N342","F48147",21.7936163424458,21.1,"Globoturborotalita woodi"
"137","N344","F48440",17.3178711889428,17.3,"Globoturborotalita woodi"
"138","N345","F72394",11.5035659206216,11.5,"Sphaeroidinellopsis disjuncta-Sphaeroidinellopsis seminulina"
"139","N348","F48528",16.62278380154,14.3,"Globoturborotalita woodi"
"140","N349","F45401",2.88340646256848,2,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"141","N35","F51773",6.70416419703281,6.5,"Globorotalia limbata"
"142","N352","N348",14.3,12.1,"Globoturborotalita woodi"
"143","N354","N352",12.1,11.5,"Globoturborotalita woodi"
"144","N358","F49043",36.631909866347,36.4,"Hantkenina alabamensis"
"145","N364","N160",5.7,5.2,"Pulleniatina primalis-Pulleniatina praecursor-Pulleniatina obliquiloculata"
"146","N366","N281",30.2,29.4,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"147","N368","F57384",56.389587664206,55.5,"Morozovella velascoensis"
"148","N37","N35",6.5,5.7,"Globorotalia limbata"
"149","N370","N368",55.5,54.5,"Morozovella velascoensis"
"150","N4","F26467",60.3761961487238,59.38,"Globanomalina compressa-Globanomalina ehrenbergi"
"151","N40","N34",10.3,10,"Globorotalia menardii"
"152","N42","F41726",6.52688222493278,5.8,"Globorotalia merotumida-Globorotalia plesiotumida"
"153","N45","F42410",3.88537445171503,3.2,"Globorotalia tumida-Globorotalia flexuosa"
"154","N47","N32",14.8,8.2,"Globorotalia scitula-Globorotalia gigantea"
"155","N48","F49461",4.83992247706978,3.5,"Globorotalia praemargaritae-Globorotalia primitiva-Globorotalia evoluta-Globorotalia margaritae"
"156","N5","F26512",57.2692291007983,55.88,"Globanomalina planocompressa-Globanomalina imitata-Globanomalina ovalis"
"157","N51","F50164",7.431169657665,7.2,"Globorotalia scitula-Globorotalia gigantea"
"158","N52","F49218",6.00855996347498,5.7,"Globorotalia cibaoensis"
"159","N54","N52",5.7,5.5,"Globorotalia cibaoensis"
"160","N56","N52",5.7,4.3,"Globorotalia crassaformis"
"161","N58","F88151",3.57690872679064,3.4,"Globorotalia crassaformis-Globorotalia ronda"
"162","N59","F88175",1.65961530378321,1,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"163","N6","F71429",52.562134894469,45.25,"Globanomalina ovalis-Globanomalina luxorensis-Pseudohastigerina wilcoxensis"
"164","N62","N58",3.4,1.4,"Globorotalia tenuitheca-Globorotalia tosaensis"
"165","N64","N62",1.4,0.8,"Globorotalia truncatulinoides"
"166","N68","F69935",61.1962980012807,61.15,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"167","N69","N68",61.15,60.9,"Praemurica uncinata"
"168","N70","N69",60.9,60.75,"Praemurica uncinata"
"169","N72","F51086",60.0142860026665,59.5,"Igorina pusilla"
"170","N76","N68",61.15,60.8,"Morozovella praeangulata-Morozovella angulata"
"171","N77","F82099",45.411416770462,45.35,"Subbotina yeguaensis-Subbotina gortanii"
"172","N79","N80",58.8,58,"Morozovella occlusa-Morozovella pasionensis-Morozovella acutispira"
"173","N8","F70550",36.3902943402616,35.8,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"174","N80","F57157",59.4750797865959,58.8,"Morozovella conicotruncata-Morozovella velascoensis"
"175","N83","F53912",56.15998383908,55.9,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"176","N84","N83",55.9,55.85,"Morozovella aequa"
"177","N86","F69717",55.3636485181865,49.55,"Planorotalites pseudoscitula-Planorotalites capdevilensis"
"178","N88","F57048",54.8770934136948,54.5,"Morozovella subbotinae"
"179","N89","N88",54.5,54.1,"Morozovella subbotinae"
"180","N90","N89",54.1,54,"Morozovella subbotinae"
"181","N94","F56028",52.9001267393897,52.4,"Morozovella lensiformis"
"182","N98","F55185",47.8087500216207,47.19,"Morozovella crater"
"183","N99","N76",60.8,59.4,"Acarinina strabocella-Acarinina nitida"
"184","N998","N201",30.4,26.3,"Globorotaloides eovariabilis"
"185","T10","F71190",32.9354806687403,32,"Pseudohastigerina naguewichiensis"
"186","T100","F8301",54.2920129320119,54.2,"Acarinina subsphaerica"
"187","T105","F3478",50.5831269904273,50.4,"Acarinina esnehensis"
"188","T107","N106",55.4,55.3,"Acarinina sibaiyaensis"
"189","T108","N106",55.4,55.3,"Acarinina africana"
"190","T11","F27213",57.4410974304541,55.9,"Globanomalina pseudomenardii"
"191","T111","F519",49.3517340741167,48.7,"Acarinina aspensis"
"192","T113","F2709",37.0008256904245,30.3,"Acarinina collactea"
"193","T114","F4029",39.6086781992158,35.8,"Acarinina medizzai"
"194","T116","F286",44.3303702259807,44,"Acarinina angulosa-Acarinina cuneicamerata"
"195","T118","F7627",47.5708263943447,46.4,"Acarinina soldadoensis"
"196","T12","F26016",49.7359924383811,45.2,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"197","T120","N119",43.2,42.3,"Acarinina pseudosubsphaerica"
"198","T121","F3082",32.8792959569581,31.8,"Acarinina echinata"
"199","T123","N122",2,0,"Globorotalia scitula"
"200","T124","N122",2,0,"Globorotalia scitula"
"201","T127","F5238",38.9087455892178,38.8,"Acarinina primitiva"
"202","T129","F3186",52.0354816250387,50.9,"Acarinina esnaensis-Acarinina wilcoxensis"
"203","T132","F6676",51.4003781802368,50.4,"Acarinina quetra"
"204","T134","F6653",41.4312483512107,40.5,"Acarinina punctocarinata"
"205","T135","F1641",41.0650653307047,40.5,"Acarinina boudreauxi-Acarinina bullbrooki"
"206","T138","N137",44.5,40.1,"Morozovelloides lehneri"
"207","T14","F25537",44.6107801710576,43.8,"Globanomalina australiformis"
"208","T140","N142",44.35,38,"Acarinina mcgowrani"
"209","T141","N139",44,42.3,"Morozovelloides bandyi"
"210","T143","F57967",39.9788543086778,38,"Morozovelloides coronatus-Morozovelloides crassatus"
"211","T146","N145",41,40.3,"Acarinina topilensis"
"212","T147","F7015",38.7809753136109,38.2,"Acarinina rohri"
"213","T148","F4733",41.1610857204348,40.3,"Acarinina praetopilensis"
"214","T153","N150",22,21.5,"Paragloborotalia kugleri"
"215","T154","F24832",12.2403457796015,11.9,"Fohsella fohsi-Fohsella lobata-Fohsella robusta"
"216","T155","F24763",13.0506927324017,6.7,"Fohsella paralenguaensis-Fohsella lenguaensis"
"217","T158","F59108",0.113347515719943,0,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"218","T159","F60081",0.00574989875080064,0,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"219","T16","N15",40,37.2,"Turborotalia altispiroides"
"220","T161","F58496",3.19375369797025,1.7,"Neogloboquadrina acostaensis"
"221","T162","F72034",1.27793702235911,0,"Pulleniatina primalis-Pulleniatina praecursor-Pulleniatina obliquiloculata"
"222","T164","F20416",32.3412681050157,27.4,"Dentoglobigerina pseudovenezuelana"
"223","T167","F21113",27.5027493681293,25.5,"Dentoglobigerina tapuriensis"
"224","T169","N168",25.5,24.1,"Dentoglobigerina sellii"
"225","T170","F18742",18.8647907455229,18.8,"Dentoglobigerina binaiensis"
"226","T173","F21622",24.5904772738297,24.3,"Dentoglobigerina tripartita"
"227","T174","F40193",1.35888016190613,0,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"228","T176","F17269",3.26414700119989,3,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"229","T178","F18480",5.13183077519527,3.3,"Dentoglobigerina baroemoenensis"
"230","T180","F20075",13.4897955460218,11.2,"Dentoglobigerina larmeui"
"231","T181","F41069",7.0775608699955,4.8,"Globoquadrina dehiscens"
"232","T183","F68215",60.2268307344941,59.7,"Parasubbotina pseudobulloides"
"233","T185","N184",60.5,59.3,"Parasubbotina variospira"
"234","T189","N188",54.5,40.5,"Parasubbotina varianta-Parasubbotina pseudowilsoni"
"235","T19","N18",34.5,33.8,"Turborotalia cerroazulensis"
"236","T192","N191",46.15,33.7,"Paragloborotalia griffinoides"
"237","T194","F63917",11.9125368604317,11.4,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"238","T196","N195",29.8,27.1,"Paragloborotalia opima"
"239","T197","F64998",21.4996189283347,15.1,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"240","T20","F89560",34.034753660066,33.8,"Turborotalia cocoaensis-Turborotalia cunialensis"
"241","T200","N199",44.5,33.7,"Globorotaloides quadrocameratus"
"242","T202","F44481",24.0989881041483,22.5,"Globorotaloides testarugosus"
"243","T204","F44679",12.526229216115,4.8,"Globorotaloides variabilis"
"244","T205","F42622",4.63043594049367,0,"Globorotaloides eovariabilis-Globorotaloides hexagonus"
"245","T208","N207",37.9,33.7,"Catapsydrax howei"
"246","T209","N207",37.9,34.3,"Catapsydrax africanus"
"247","T211","N210",39.4,34.3,"Catapsydrax globiformis"
"248","T213","F11181",17.671650504698,17.3,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"249","T214","F43013",18.1717863811977,10.9,"Globorotaloides stainforthi-Catapsydrax parvulus"
"250","T216","N215",51.5,50.9,"Parasubbotina prebetica"
"251","T219","N218",48.1,44,"Parasubbotina eoclava"
"252","T22","F88972",30.7323368440941,30.25,"Turborotalia ampliapertura-Globoturborotalita euapertura"
"253","T222","N220",47.2,42.7,"Clavigerinella akersi-Clavigerinella jarvisi-Clavigerinella colombiana"
"254","T224","N223",43.7,41.4,"Hantkenina lehneri"
"255","T226","N225",41.3,38.1,"Hantkenina australis"
"256","T228","N227",37.5,33.7,"Hantkenina compressa-Hantkenina primitiva"
"257","T229","F49025",34.3512114053709,33.7,"Hantkenina alabamensis"
"258","T230","N358",36.4,33.7,"Hantkenina nanggulanensis-Cribrohantkenina inflata"
"259","T233","N232",45.25,37.3,"Parasubbotina griffinae"
"260","T234","N232",45.25,43.1,"Pseudoglobigerinella bolivariana"
"261","T236","N235",46.4,45.4,"Parasubbotina inaequispira"
"262","T238","F48860",42.8105394420231,42.3,"Guembelitrioides nuttalli"
"263","T24","F90039",31.099662969308,30.3,"Turborotalia increbescens"
"264","T242","F30915",36.2013208856353,36,"Globigerinatheka mexicana"
"265","T243","F31054",36.6287782962834,35.8,"Globigerinatheka semiinvoluta"
"266","T245","F29586",41.5592132626797,36.3,"Globigerinatheka barri"
"267","T247","N246",43,35.5,"Globigerinatheka subconglobata-Globigerinatheka korotkovi"
"268","T249","F29971",34.7686833574214,34.3,"Globigerinatheka index"
"269","T250","F31294",34.353334825869,33.8,"Globigerinatheka tropicalis"
"270","T252","N251",43.75,39.8,"Globigerinatheka kugleri"
"271","T254","N253",40.3,40,"Globigerinatheka euganea-Orbulinoides beckmanni"
"272","T255","N253",40.3,34.3,"Globigerinatheka luterbacheri"
"273","T258","F24423",63.7973151847607,60.9,"Eoglobigerina eobulloides-Eoglobigerina edita-Eoglobigerina spiralis"
"274","T260","F80985",61.6608449114254,59.3,"Subbotina triloculinoides"
"275","T263","N262",55.6,55.55,"Subbotina triangularis"
"276","T266","F82363",32.6496959324414,27.2,"Subbotina yeguaensis-Subbotina gortanii"
"277","T268","F67381",37.0260089322022,32.1,"Parasubbotina hagni-Subbotina corpulenta"
"278","T270","N269",42.8,33.7,"Subbotina jacksonensis"
"279","T272","F76429",32.8581363910489,32.2,"Subbotina eocaena"
"280","T274","N273",32.9,32.6,"Subbotina sp1"
"281","T275","N273",32.9,27.2,"Subbotina sp2"
"282","T277","F79821",42.060929493015,38,"Subbotina senni"
"283","T28","N27",5.3,3.9,"Globorotalia pliozea"
"284","T280","F15974",25.4658263640738,19.3,"Ciperoella ciperoensis-Ciperoella fariasi"
"285","T282","F15677",25.4655120416805,22.5,"Ciperoella angulisuturalis"
"286","T284","F29230",25.4830103126029,23.8,"Globigerina officinalis"
"287","T287","F84975",20.6009449735336,18.8,"Trilobatus primordius"
"288","T288","F28727",0.184414166002534,0,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"289","T29","F39269",0.755733942906372,0,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia triangula-Globorotalia inflata"
"290","T294","N292",0.3,0,"Beella digitata"
"291","T297","N295",15.8,12.1,"Clavatorella bermudezi"
"292","T299","N292",0.3,0,"Beella praedigitata-Beella digitata"
"293","T302","N301",0.3,0,"Globigerinella adamsi"
"294","T303","N301",0.3,0,"Globigerinella calida"
"295","T304","F32737",2.61801558628121,0,"Globigerinella siphonifera"
"296","T307","N306",55.4,54.45,"Subbotina velascoensis"
"297","T309","N308",54.5,52.5,"Subbotina hornibrooki"
"298","T31","N30",14.6,14.2,"Globorotalia archeomenardii"
"299","T313","F78283",34.6755008113896,30.3,"Subbotina linaperta-Subbotina utilisindex"
"300","T316","F90829",0.618670601206832,0,"Turborotalita quinqueloba"
"301","T317","F90527",4.45649859383469,0,"Turborotalita humilis-Turborotalita clarkei"
"302","T320","F47641",27.5142252907576,23.8,"Globoturborotalita ouachitaensis"
"303","T321","F15264",24.6824428402609,23.8,"Globoturborotalita gnaucki-Ciperoella anguliofficinalis"
"304","T323","F46585",26.0424040897074,16.3,"Globoturborotalita labiacrassata"
"305","T328","F35895",0.669741110675968,0,"Globigerinoides conglobatus"
"306","T33","N26",15.15,4.8,"Globorotalia challengeri-Globorotalia juanai"
"307","T330","F37342",2.2317321522953,1.3,"Globigerinoides obliquus"
"308","T331","F36352",2.61884466614574,1.6,"Globigerinoides extremus"
"309","T333","F36895",15.319240693606,12.1,"Globigerinoides mitra"
"310","T335","F38428",1.04050621134876,0,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"311","T338","F61635",0.201825203597546,0,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"312","T340","N339",3.3,2,"Globigerinoidesella fistulosa"
"313","T341","F85270",0.341461315270746,0,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"314","T343","N342",21.1,16.4,"Globigerinoides italicus"
"315","T346","F72608",5.37770817725139,3.6,"Sphaeroidinellopsis kochi"
"316","T347","F72119",1.3082224066346,0,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"317","T350","F47686",0.993849593403891,0,"Globoturborotalita rubescens"
"318","T351","F47749",0.0928473535459489,0,"Globigerinoides tenellus"
"319","T353","F35757",4.39759851253592,2.3,"Globigerinoides bollii-Globoturborotalita kennetti"
"320","T355","F46742",6.72693514123792,4.3,"Globoturborotalita nepenthes"
"321","T356","F47879",2.35881993334833,1.3,"Globoturborotalita woodi-Globoturborotalita apertura"
"322","T357","F9198",48.3875632945681,47.55,"Astrorotalia palmerae"
"323","T359","F74463",29.9056259145602,28.5,"Subbotina minima-Subbotina angiporoides"
"324","T36","F52830",3.1194915235322,2.2,"Globorotalia multicamerata"
"325","T360","F38818",11.5790269360347,10.8,"Globigerinoides subquadratus"
"326","T361","N325",22.7,15.1,"Globoturborotalita brazieri"
"327","T362","F16263",43.4611437817733,34,"Clavigerinella eocanica"
"328","T363","F75607",44.4542905824411,40,"Subbotina crociapertura"
"329","T365","F71695",4.93025707999477,0,"Pulleniatina praespectabilis-Pulleniatina spectabilis-Pulleniatina obliquiloculata"
"330","T367","N366",29.4,4,"Protentella prolixa-Protentella nicobarensis"
"331","T369","N368",55.5,55.3,"Morozovella allisonensis"
"332","T371","N370",54.5,54,"Morozovella edgari"
"333","T372","N291",21.5,2,"Globigerina eamesi"
"334","T373","F45911",11.4348197350772,0.6,"Globoturborotalita druryi"
"335","T38","F51610",2.92946063901298,1.7,"Globorotalia exilis-Globorotalia pertenuis"
"336","T39","F52761",2.71446123745598,2.4,"Globorotalia limbata-Globorotalia pseudomiocenica-Globorotalia miocenica"
"337","T41","N42",5.8,4.5,"Globorotalia plesiotumida"
"338","T43","F42420",0.912916750838049,0,"Globorotalia tumida-Globorotalia flexuosa"
"339","T44","F52658",0.122548871850595,0,"Globorotalia menardii"
"340","T46","N45",3.2,0,"Globorotalia ungulata"
"341","T49","N48",3.5,0,"Globorotalia eastropacia"
"342","T50","F49307",0.145813401583582,0,"Globorotalia margaritae-Globorotalia hirsuta"
"343","T53","F49278",4.64157744890079,4.4,"Globorotalia cibaoensis"
"344","T55","F88376",2.64881447463902,0.9,"Globorotalia crassula"
"345","T57","N56",4.3,3.5,"Globorotalia crassaconica"
"346","T60","N59",1,0.4,"Globorotalia hessi"
"347","T61","F88238",0.0927263950859196,0,"Globorotalia crassaformis"
